Mã,year,opex,dd,td,ta,eq,gl,n3,n4,n5,ie,CI,CASA,lnTA,eq_ratio,loan_ratio,dep_depth,NPL_ratio,cost_dep,SOE,branch_count_legacy,branch_den_legacy,SW_stock,SW_delta,Land_stock,Land_delta,staff,phys,StaffRatio,PhysCost,fee_income,network_count_harmonized,branch_count,branch_den,CI_raw,Staff_raw,AssetCost_raw,Other_raw,NonAsset_raw,NonAssetMinusAsset_raw,AssetCostShare_raw,NonAssetShare_raw,AssetCostShare_ex_sw_raw,SW_khauhao_vnd
STB,2022,10920717000000.0,85825175000000.0,454740496000000.0,591907695000000.0,38626996000000.0,438627777000000.0,560727000000.0,731065000000.0,3007042000000.0,20243714000000.0,0.0184500338350897,0.1887344007295097,34.014371818047564,0.0652584791958144,0.741040842525286,0.7682625176886744,0.9800642424886832,0.0445170689174777,0,552.0,93.2577840536437,1903229.0,113167.0,2618285.0,-678906.76,6882923000000.0,2039743000000.0,0.6302629213814441,0.817040309715928,5194080000000.0,552.0,552.0,93.2577840536437,0.018450033835089776,0.011628372224490171,0.0034460491344009306,0.0033756124761986747,0.015003984700688845,0.011557935566287914,0.1867773883344839,0.813222611665516,0.16825195635048507,202311000000.0
STB,2023,12889906000000.0,93252953000000.0,510744394000000.0,674389660000000.0,45733864000000.0,482731122000000.0,1490299000000.0,4593502000000.0,4900265000000.0,33854996000000.0,0.0191134395506597,0.1825824308509199,34.14482919035156,0.067815191591164,0.7158044534668577,0.7573431567737856,2.2754004246695327,0.0662855949036613,0,552.0,81.85178877149451,2143860.0,240631.0,2615561.0,-2724.0,6869829000000.0,2725472000000.0,0.5329619160915525,0.7444042648565474,2617903000000.0,552.0,552.0,81.85178877149451,0.019113439550659778,0.010186735366019698,0.004041390551569252,0.004885313633070828,0.015072048999090527,0.011030658447521276,0.21144234876499488,0.7885576512350052,0.1881238699490904,300573000000.0
STB,2024,13982389000000.0,101706340000000.0,566881814000000.0,748094546000000.0,54972070000000.0,539314658000000.0,1459877000000.0,2627546000000.0,8869767000000.0,25457023000000.0,0.0186906709516366,0.1794136581703783,34.248550484311146,0.0734827840864916,0.7209177782189045,0.7577676070906685,2.4025288035097314,0.0449071082742478,0,546.0,72.9854271655123,2387927.0,244067.0,2615257.0,-304.0,7419160000000.0,2728479000000.0,0.5306074662920621,0.7257442916228407,2978425000000.0,546.0,546.0,72.9854271655123,0.01869067095163664,0.009917409556946562,0.0036472381928045763,0.005126023201885502,0.015043432758832064,0.011396194566027487,0.19513682533077858,0.8048631746692214,0.17784671846849634,241757000000.0
STB,2025,13044879000000.0,92346455000000.0,618341672000000.0,917119803000000.0,59866744000000.0,626392336000000.0,6920385000000.0,3310299000000.0,29906074000000.0,30800235000000.0,0.0142237458588602,0.149345352548065,34.45225922632542,0.0652769069037319,0.682999466319451,0.674221263107978,6.407606813375827,0.049811029071319,0,535.0,58.33479969028649,2511858.0,123931.0,2606534.0,-8723.0,6985596000000.0,2742993000000.0,0.5355048521339293,0.7457784008575319,3078530000000.0,535.0,535.0,58.33479969028649,0.014223745858860274,0.007616884922939561,0.002990877517885196,0.0036159834180355174,0.011232868340975078,0.008241990823089882,0.21027354872360257,0.7897264512763974,0.19691903619803602,174208000000.0
TCB,2015,3678848000000.0,26787141000000.0,142239546000000.0,191993602000000.0,16457566000000.0,112179889000000.0,309301000000.0,537739000000.0,1016666000000.0,6165707000000.0,0.0191613051772423,0.1883241458040087,32.88848316448444,0.0857193460019568,0.5842897254461635,0.7408556562212943,1.661354826264804,0.0433473472981979,0,312.0,162.50541515440707,642073.0,45006.0,22250.0,-862.0,1898079000000.0,945561000000.0,0.5159438498138548,0.7729702341602589,1272138000000.0,312.0,312.0,162.50541515440707,0.01916130517724231,0.009886157560604545,0.004924960989064625,0.004350186627573141,0.014236344188177687,0.009311383199113062,0.2570263843464041,0.7429736156535959,0.23541771772032988,79495000000.0
TCB,2016,4175422000000.0,35826887000000.0,173448929000000.0,235363136000000.0,19586476000000.0,142616004000000.0,396736000000.0,474551000000.0,1375017000000.0,7593856000000.0,0.0177403397616184,0.206555827162242,33.092150696962115,0.0832181127974093,0.6059402777502081,0.7369417825907962,1.575071476550416,0.0437815098875588,0,312.0,132.5611161129328,802879.0,161042.0,615768.0,593518.0,2315874000000.0,962776000000.0,0.5546442970315336,0.7852260202681309,1955764000000.0,312.0,312.0,132.5611161129328,0.017740339761618405,0.009839578276183404,0.004090598113036699,0.0038101633723983015,0.013649741648581706,0.009559143535545007,0.23058172323659737,0.7694182767634026,0.2099076452631614,86323000000.0
TCB,2017,4812465000000.0,38234560000000.0,170970833000000.0,269392380000000.0,26930745000000.0,160849037000000.0,575397000000.0,455567000000.0,1552962000000.0,8664092000000.0,0.017864146714172,0.2236320624348832,33.22719009442683,0.0999684734957982,0.5970808714040092,0.6346535599856239,1.606429263235191,0.0506758483185257,0,312.0,115.81619346471491,828990.0,26111.0,616223.0,455.0,2594878000000.0,993216000000.0,0.5391993500212469,0.7455833964506755,3926084000000.0,312.0,312.0,115.81619346471493,0.017864146714172094,0.009632336296965787,0.003686874884879817,0.00454493553232649,0.014177271829292277,0.01049039694441246,0.20638404642942856,0.7936159535705715,0.19000616108376892,78818000000.0
TCB,2018,5842507000000.0,54612613000000.0,201414532000000.0,320988941000000.0,51782705000000.0,159939217000000.0,237758000000.0,862510000000.0,1703181000000.0,10023687000000.0,0.0182015834620296,0.2711453461560559,33.402427786751694,0.1613223958391763,0.4982701787224501,0.6274812190492257,1.7528215109368706,0.0497664537929169,0,314.0,97.8226848008449,887850.0,58860.0,647826.0,31603.0,3239958000000.0,1020053000000.0,0.5545492714001027,0.7291409321375225,3272580000000.0,314.0,314.0,97.8226848008449,0.018201583462029616,0.010093674847196683,0.0031778446846865045,0.004930063930146429,0.015023738777343112,0.011845894092656607,0.17459166073741975,0.8254083392625803,0.1592999375097026,89342000000.0
TCB,2019,7312509000000.0,76053396000000.0,231296761000000.0,383699461000000.0,62072767000000.0,230802027000000.0,218128000000.0,305230000000.0,2554518000000.0,10758497000000.0,0.0190579079286222,0.3288130610700597,33.58088070843718,0.1617744440876345,0.6015177253532811,0.6028071042820673,1.3335567455826547,0.0465138247223444,0,311.0,81.05301977476586,1016803.0,128953.0,2064499.0,766260.879999999,4261656000000.0,990530000000.0,0.5827898468227526,0.7182467741236285,3253353000000.0,311.0,311.0,81.05301977476586,0.019057907928622293,0.011106755242483909,0.0025815256487941745,0.005369627037344209,0.016476382279828117,0.013894856631033943,0.1354569273008758,0.8645430726991241,0.12281243004282115,92463000000.0
TCB,2020,8967357000000.0,122972489000000.0,277458651000000.0,439602933000000.0,74614786000000.0,277524615000000.0,416892000000.0,533944000000.0,344356000000.0,10250703000000.0,0.0203987651738438,0.3976197281155396,33.71689301041028,0.1697322296982945,0.6313074690063544,0.6311574154124218,0.580532310053297,0.0369449752712882,0,309.0,70.29070481656682,1296198.0,279395.0,2622454.0,557955.0,5151106000000.0,1294866000000.0,0.5744285635109654,0.7188262940797383,4524940000000.0,309.0,309.0,70.29070481656682,0.020398765173843824,0.011717633376208616,0.002945535397508369,0.005735596400126839,0.017453229776335455,0.014507694378827086,0.14439773056877295,0.8556022694312271,0.1322346149484179,109071000000.0
TCB,2021,11173395000000.0,147861145000000.0,314752525000000.0,568728950000000.0,93041472000000.0,347341244000000.0,678516000000.0,860243000000.0,755115000000.0,8804638000000.0,0.0196462567977241,0.3976197281155396,33.97442507451977,0.163595456148311,0.6107324833736704,0.5534315160147906,0.6604093350918039,0.0354836505465313,0,307.0,53.98001983194279,1906692.0,610494.0,2622527.0,73.0,6356228000000.0,1614414000000.0,0.5688716813466275,0.7133590103992564,6382240000000.0,307.0,307.0,53.98001983194279,0.019646256797724117,0.011176199136688927,0.0028386351705852147,0.0056314224904499745,0.0168076216271389,0.013968986456553686,0.14448732905262904,0.8555126709473709,0.12973326370364605,164853000000.0
TCB,2022,13023129000000.0,123079324000000.0,358403785000000.0,699032544000000.0,113424966000000.0,420523705000000.0,901592000000.0,1131097000000.0,999926000000.0,14462861000000.0,0.0186302184523185,0.3434096657210246,34.18071841501848,0.1622599219071551,0.601579581107457,0.5127140189341457,0.7211519740605349,0.0403535386770538,0,300.0,42.91645683380372,3265918.0,1110390.5699999956,2635698.0,13171.0,6515485000000.0,2415899000000.0,0.500301041324247,0.6858093780688189,8152605000000.0,300.0,300.0,42.91645683380372,0.01863021845231858,0.009320717691793188,0.0034560608382776525,0.0058534399222477385,0.015174157614040926,0.011718096775763274,0.18550833674457193,0.8144916632554281,0.1661187568671093,252513000000.0
TCB,2023,13251796000000.0,172755713000000.0,454660779000000.0,849482012000000.0,131616065000000.0,518641568000000.0,1856801000000.0,2762221000000.0,1380121000000.0,29016639000000.0,0.0155998547500732,0.3799661659401679,34.375647882007634,0.1549368475621117,0.6105386113814497,0.5352211966555449,1.1567030816935986,0.0638204136803275,0,301.0,35.433357710698644,4493680.159999998,1110390.5699999956,2639010.0,3312.0,6573569000000.0,3172030000000.0,0.496051176761248,0.7354172219373133,8714897000000.0,301.0,301.0,35.433357710698644,0.015599854750073272,0.007738326306078392,0.003734075536846094,0.004127452907148787,0.011865779213227179,0.008131703676381085,0.2393660451760652,0.7606339548239348,0.19589201342972679,576109000000.0
TCB,2024,15369735000000.0,191719796000000.0,533392350000000.0,978798549000000.0,147939621000000.0,631724964000000.0,1365655000000.0,2465618000000.0,3269527000000.0,24581499000000.0,0.0157026540504199,0.359434843788067,34.517346965068505,0.1511440951267695,0.6454085620022716,0.5449459958281977,1.1240334646645371,0.0460852110083693,0,299.0,30.54765460221376,4493680.159999998,1110390.5699999956,1960988.0,-678022.0,6894019000000.0,3884925000000.0,0.4485450790140494,0.7013096842593578,8042248000000.0,299.0,299.0,30.547654602213758,0.01570265405041993,0.00704334820177589,0.003969075152358037,0.004690230696286003,0.011733578898061894,0.007764503745703857,0.2527646052453084,0.7472353947546917,0.20501615675221468,733881000000.0
TCB,2025,16432434000000.0,213415080000000.0,618911535000000.0,1192344137000000.0,179501442000000.0,767617129000000.0,918063000000.0,1339119000000.0,5941193000000.0,29862359000000.0,0.0137816201632398,0.3448232387525303,34.668147232809,0.1505449948801148,0.6437882362816533,0.5190712276719149,1.0680291893277956,0.048249801968871,0,302.0,25.32825806145596,4493680.159999998,1046943.0,1962950.0,1962.0,7109261000000.0,4342203000000.0,0.4326359077419693,0.6968817887843031,8771995000000.0,302.0,302.0,27.2746987880893,0.013781620163239834,0.005962423749478293,0.003641736362226101,0.00417746005153544,0.010139883801013733,0.006498147438787632,0.2642458810423337,0.7357541189576663,0.196192846415814,1118277000000.0
TPB,2015,794793000000.0,4979669000000.0,39505447000000.0,76220834000000.0,4798665000000.0,28240322000000.0,37704000000.0,68066000000.0,122010000000.0,1918454000000.0,0.0104275033254031,0.1260501874589597,31.96465595332437,0.0629573929878542,0.3705065992849147,0.5183024761969935,0.8065772054582097,0.0485617590910944,0,43.0,56.41502164618141,81705.0,22327.0,,,345126000000.0,137027000000.0,0.4342338193718364,0.6066397162531628,68383000000.0,43.0,43.0,56.41502164618141,0.010427503325403131,0.004527974595502327,0.0017977630630491397,0.0041017656668516644,0.008629740262353991,0.006831977199304852,0.17240589688132635,0.8275941031186737,0.1628046547969094,7631000000.0
TPB,2016,1330576000000.0,7460570000000.0,55082028000000.0,106311115000000.0,5681486000000.0,46642977000000.0,81831000000.0,79322000000.0,188720000000.0,3052861000000.0,0.0125158691073835,0.1354447225508835,32.297390958368965,0.0534420695333691,0.4387403612500913,0.5181210638229126,0.7501086390776472,0.055423903419097,0,54.0,50.79431252320136,103947.0,22242.0,,,582714000000.0,200233000000.0,0.4379411623236854,0.588427117278532,86118000000.0,54.0,54.0,50.79431252320136,0.01251586910738355,0.005481214264378659,0.0018834625147144774,0.005151192328290415,0.010632406592669074,0.008748944077954596,0.15048595495484662,0.8495140450451535,0.14102689361599788,12586000000.0
TPB,2017,1941603000000.0,11409904000000.0,70298586000000.0,124118747000000.0,6676717000000.0,63422643000000.0,254740000000.0,153408000000.0,286408000000.0,4152181000000.0,0.0156431082888711,0.1623063086930368,32.45225986038849,0.0537929777844115,0.5109835905771752,0.5663816925254651,1.0951230777310872,0.0590649291295844,0,62.0,49.9521639547328,162708.0,58761.0,,,961525000000.0,284843000000.0,0.4952222467723834,0.6419273146982158,165063000000.0,62.0,62.0,49.9521639547328,0.01564310828887114,0.007746815233318461,0.002294923264089993,0.005601369791462688,0.013348185024781148,0.011053261760691154,0.1467050679258324,0.8532949320741675,0.13286650257544927,26869000000.0
TPB,2018,2846688000000.0,13825712000000.0,76138062000000.0,136179403000000.0,10621685000000.0,77185148000000.0,295942000000.0,242441000000.0,322951000000.0,4996062000000.0,0.0209039541758014,0.1815873905485012,32.544994272070106,0.077997735090673,0.5667901775131148,0.5591011586385057,1.1159323034529909,0.0656184550639074,0,64.0,46.99682814735206,212497.0,49789.0,,,1509599000000.0,352708000000.0,0.5303001242145258,0.6542013034094358,676185000000.0,64.0,64.0,46.99682814735206,0.020903954175801463,0.01108536949600227,0.002590024572218164,0.0072285601075810285,0.018313929603583298,0.015723905031365133,0.12390117919490999,0.8760988208050899,0.11389657033015209,28480000000.0
TPB,2019,3303325000000.0,14340219000000.0,92439495000000.0,164438534000000.0,13074679000000.0,95643700000000.0,480956000000.0,305467000000.0,448612000000.0,6217441000000.0,0.0200885091811874,0.155130866952486,32.733557962812675,0.0795110408853438,0.5816379997647023,0.5621522690052686,1.2912873508657652,0.0672595734106942,0,75.0,45.60974740871869,370895.0,158398.0,,,1816921000000.0,480184000000.0,0.5500279264074833,0.6953917643586387,1173945000000.0,75.0,75.0,45.60974740871869,0.02008850918118742,0.011049241049546209,0.0029201427932944233,0.006119125338346788,0.017168366387892996,0.014248223594598573,0.1453638379511553,0.8546361620488447,0.1291504771707295,53558000000.0
TPB,2020,4197293000000.0,21201387000000.0,115903526000000.0,206314594000000.0,16744398000000.0,119990991000000.0,661225000000.0,330799000000.0,428425000000.0,7209178000000.0,0.0203441400757136,0.1829227093574357,32.96042327514208,0.0811595422086331,0.5815923569614275,0.5617805495620926,1.1837963735127417,0.0621998160780716,0,85.0,41.19921831608286,483915.0,113020.0,,,2254907000000.0,702215000000.0,0.5372288758492676,0.7045307535118468,937033000000.0,85.0,85.0,41.19921831608286,0.020344140075713692,0.010929459502995701,0.003403612834097427,0.006011067738620564,0.016940527241616266,0.013536914407518839,0.1673018776625792,0.8326981223374208,0.1478069317533944,81826000000.0
TPB,2021,4570696000000.0,30774996000000.0,139562262000000.0,292827078000000.0,25987070000000.0,141227857000000.0,510516000000.0,348890000000.0,297430000000.0,7480768000000.0,0.0156088570470248,0.2205108713414232,33.310603373247936,0.0887454472362695,0.4822909751536024,0.4766029936616722,0.8191273482256407,0.0536016534326449,0,120.0,40.97981676407672,620296.0,136381.0,,,2537952000000.0,816441000000.0,0.5552659813735151,0.7338910747947358,1542466000000.0,120.0,120.0,40.979816764076716,0.015608857047024865,0.00866706732633517,0.0027881335482232966,0.004153656172466399,0.012820723498801569,0.010032589950578272,0.17862509342122077,0.8213749065787792,0.15808970887584736,93861000000.0
TPB,2022,5945257000000.0,32525186000000.0,194959921000000.0,328634007000000.0,32239052000000.0,160992963000000.0,385026000000.0,467003000000.0,505421000000.0,10424418000000.0,0.0180908149289613,0.1668301147906189,33.42596580674297,0.0981001701385091,0.4898852814097233,0.5932432945078626,0.8431734994528922,0.0534695436196858,0,124.0,37.73194415634533,750811.0,130515.0,,,3201585000000.0,1023737000000.0,0.5385107826289091,0.7107046844232301,2691980000000.0,124.0,124.0,37.73194415634533,0.018090814928961384,0.009742098905789746,0.0031151280092568145,0.005233588013914823,0.01497568691970457,0.011860558910447756,0.1721939017943211,0.827806098205679,0.154653028456129,104285000000.0
TPB,2023,6701533000000.0,44038415000000.0,208261560000000.0,356633972000000.0,32742917000000.0,205262092000000.0,1659094000000.0,1426187000000.0,1115066000000.0,16134589000000.0,0.0187910673860313,0.2114572415572033,33.50773108322497,0.0918109870923906,0.5755539519942312,0.5839644463259378,2.046333523678596,0.0774727174808447,0,132.0,37.01273865182984,886455.0,135644.0,,,3787673000000.0,1137440000000.0,0.5651950083659962,0.7349233376900479,2279248000000.0,132.0,132.0,37.012738651829835,0.0187910673860313,0.01062061748845396,0.0031893764736467675,0.004981073423930571,0.01560169091238453,0.012412314438737762,0.16972832932405169,0.8302716706759483,0.1535915737488721,108141000000.0
TPB,2024,6278857000000.0,50724387000000.0,242805789000000.0,418028391000000.0,37594469000000.0,250331368000000.0,1502788000000.0,1188627000000.0,1111841000000.0,13041982000000.0,0.015020168809539,0.2089092982869531,33.666570467199406,0.0899328127213254,0.5988381970926946,0.5808356423332022,1.519288625467025,0.0537136369512178,0,140.0,33.49054825321661,1027747.0,141292.0,,,3506951000000.0,1159277000000.0,0.5585333445243298,0.743165197105142,3363610000000.0,140.0,140.0,33.49054825321661,0.015020168809539063,0.008389265120511875,0.002773201593381728,0.00385770209564546,0.012246967216157334,0.009473765622775606,0.1846318525808121,0.8153681474191878,0.1678146197628008,105593000000.0
TPB,2025,6573410000000.0,55597578000000.0,279050251000000.0,505901570000000.0,46048761000000.0,305816635000000.0,1157611000000.0,1406408000000.0,1373983000000.0,17379406000000.0,0.0129934564148516,0.1992385880348124,33.857363240601735,0.0910231628654562,0.604498292029416,0.55159000791399,1.287700389483391,0.0622805603568512,0,140.0,27.673367370652755,1203852.0,176105.0,,,3668694000000.0,1235329000000.0,0.5581112390676986,0.746039422461097,4157757000000.0,140.0,140.0,27.673367370652755,0.012993456414851608,0.007251794059464967,0.002441836660044364,0.003299825695342278,0.010551619754807244,0.00810978309476288,0.18792818339339856,0.8120718166066014,0.17614571432483295,77451000000.0
VAB,2015,438876506250.0,897958032317.0,24439799870488.0,41878178654095.0,3919558032258.0,20267711996409.0,9736187288.0,71959903858.0,377084396022.0,1768795035366.0,0.0104798374799207,0.036741627880567,31.365786011350394,0.0935942812755237,0.4839683254569417,0.5835927123850261,2.26360275520634,0.0723735482589564,0,83.0,198.193910689294,94525.0,21245.0,123326.0,19026.0,233806950789.0,88668581536.0,0.5327397285099036,0.7347751081059377,-4021753747.0,83.0,83.0,198.19391068929394,0.010479837479920704,0.005583025773880868,0.0021172979433605253,0.0027795137626793107,0.008362539536560179,0.006245241593199653,0.20203537959603413,0.7979646204039659,0.1864638010251204,6834000000.0
VAB,2016,485257225366.0,1725172042000.0,32189715999129.0,61465192184379.0,4017651771734.0,30415689594862.0,309791704057.0,7253711894.0,333980384333.0,2307664980223.0,0.0078948297096405,0.053593888248243,31.74949214977165,0.0653646662273848,0.4948441307012127,0.5237064239963414,2.1404275522129708,0.071689510410264,0,91.0,148.05127384459246,94525.0,0.0,112002.0,-11324.0,249168954660.0,96762577801.0,0.5134780929270389,0.7128828060212496,-4272904109.0,91.0,91.0,148.05127384459246,0.007894829709640526,0.0040538221032899455,0.0015742662531785204,0.0022667413531720602,0.006320563456462006,0.0047462972032834855,0.19940471309421076,0.8005952869057893,0.18690824795569316,6064000000.0
VAB,2017,558703451758.0,807058490380.0,34402402943369.0,64434160341812.0,4116453259271.0,34226235570361.0,17919573008.0,22724257699.0,875079866035.0,2986215394763.0,0.0086709200336308,0.0234593639202624,31.79666504849549,0.0638861938672581,0.5311815252778461,0.5339155932330032,2.6755022323722684,0.0868025236399537,0,90.0,139.67746226933923,94584.0,59.0,112002.0,0.0,246239948861.0,117372297413.0,0.4407346116910295,0.6508143902277108,-7000272670.0,90.0,90.0,139.67746226933923,0.008670920033630848,0.0038215745740262613,0.0018215849603744412,0.0030277604992301455,0.006849335073256407,0.005027750112881965,0.21007977853668122,0.7899202214633188,0.19896475860891846,6210000000.0
VAB,2018,564180912736.0,,41367098156574.0,71291315719869.0,4234868909320.0,37916118452171.0,,,,3134387962456.0,0.0079137396615442,,31.89779563677036,0.0594023110186439,0.5318476460885925,0.5802543793569646,,0.0757700709533063,0,90.0,126.24258521703348,94584.0,0.0,112002.0,0.0,,,,,-7478852442.0,90.0,90.0,126.24258521703348,0.007913739661544244,,,,,,,,,5569000000.0
VAB,2019,601331722462.0,,47428710471366.0,76446763638805.0,4442266453212.0,42623753622624.0,,,,3899112159152.0,0.0078660193556808,,31.967615714363795,0.0581092807826474,0.5575612569292316,0.6204148902294512,,0.0822099551179237,0,97.0,126.88568538794492,,,,,,,,,-13144042978.0,97.0,97.0,126.88568538794493,0.007866019355680862,,,,,,,,,1000000.0
VAB,2020,616682423678.0,2395939738749.0,59271859700279.0,86529349853461.0,5723927655972.0,48378542968777.0,148559266976.0,507116969257.0,456164945758.0,4477575756332.0,0.00718813045111867,0.0404228878740196,32.09150477697986,0.0661501290101633,0.5590998089169389,0.6849913907900262,2.298211384143112,0.0755430279895692,0,97.0,112.10069203602156,113053.0,14869.0,112002.0,0.0,289529461763.0,107899995645.0,0.4694952387911374,0.6444637339226605,16500679295.0,97.0,97.0,112.10069203602157,0.007126858398015965,0.0033460260854071286,0.0012469756889163107,0.0025338566236925253,0.0058798827090996535,0.004632907020183343,0.17496849513152307,0.8250315048684769,0.17350258664233933,904000000.0
VAB,2021,661502856039.0,7965921536741.0,67690998877873.0,101033268773690.0,6377817280054.0,54458731509641.0,111288950332.0,5767026617.0,910900708977.0,3928520601440.0,0.00718813045111867,0.1176806616654156,32.24647097233049,0.0631259124589943,0.5390178123567012,0.6699872200462781,1.8875883764277863,0.0580360855440731,0,97.0,96.00797952729376,114495.0,1442.0,112002.0,0.0,311201482112.0,121912100684.0,0.4704461655319786,0.654741818333835,40814909584.0,97.0,97.0,96.00797952729377,0.006547376562869967,0.0030801881982961215,0.001206653037793696,0.00226053532678015,0.005340723525076271,0.0041340704872825755,0.18429565280185647,0.8157043471981434,0.17724806418233713,4662000000.0
VAB,2022,816418234131.0,2835205934885.0,70208558474916.0,105147556309591.0,7261906213475.0,62508119103848.0,14356843340.0,30320191103.0,912678456645.0,4307488902233.0,0.0077645003154156,0.0403826256580664,32.286385777765275,0.0690639561046328,0.5944799983729754,0.6677145997401743,1.5315698261492965,0.0613527609140696,0,97.0,92.25131177979851,128623.0,14128.0,112002.0,0.0,347398211229.0,137231284829.0,0.4255150077567444,0.593604449040561,72798979767.0,97.0,97.0,92.25131177979851,0.007764500315415611,0.0033039114119413175,0.0013051305198662282,0.0031554583836080653,0.006459369795549383,0.005154239275683155,0.16808944128381667,0.8319105587161834,0.15657328497208564,9402000000.0
VAB,2023,909264656851.0,4278845350297.0,86694868216940.0,112195863808294.0,7997093587052.0,69059040694653.0,574538761786.0,21877152309.0,503722486750.0,7042014774515.0,0.0081042618327234,0.0493552321873294,32.351267243883925,0.0712779715366015,0.6155221623201038,0.7727100204431168,1.5930403749876878,0.081227584969545,0,97.0,86.45595007472043,131216.0,2593.0,112002.0,0.0,397303492993.0,160314955957.0,0.4369503312368443,0.6132630854488125,76586075240.0,97.0,97.0,86.45595007472043,0.008104261832723492,0.0035411598922386444,0.0014288847245824121,0.0031342172159024356,0.00667537710814108,0.005246492383558668,0.1763127542119682,0.8236872457880318,0.20449926713413472,-25629000000.0
VAB,2024,1021123000621.0,3626078794832.0,90289420877823.0,119832036692527.0,8856677552392.0,79915536116174.0,13995368819.0,558088521305.0,518959298529.0,4961857966406.0,0.0085212855326916,0.040160616377623,32.417112183994654,0.0739090964056386,0.6668962518030682,0.7534664633089195,1.3652454099374869,0.0549550314772783,0,97.0,80.94663386961288,134150.0,2934.0,112002.0,0.0,456966498978.0,156557610429.0,0.4475136675014606,0.6008327194998868,128629255624.0,97.0,97.0,80.94663386961288,0.008521285532691606,0.0038133917405619583,0.0013064754196801804,0.0034014183724494673,0.007214810113011425,0.005908334693331244,0.1533190519984261,0.8466809480015739,0.14021681065055372,13379000000.0
VAB,2025,972513582449.0,6015477499751.0,99079937892602.0,140485531667485.0,10155027138318.0,88741515803254.0,505799534667.0,5898436855.0,652143922956.0,6173924445883.0,0.00718813045111867,0.0607133757620185,32.576125621944186,0.0722852169741857,0.6316772606398797,0.7052679141871646,1.311496523293919,0.0623125586995749,0,97.0,69.04625611524833,136826.0,2676.0,116566.0,4564.0,496626606137.0,167209118688.0,0.5106628998295186,0.6825978956029773,163597969514.0,97.0,97.0,69.04625611524833,0.006922517720549622,0.0035350729732970994,0.0011902230550243922,0.002197221692228131,0.00573229466552523,0.004542071610500838,0.1719349957734587,0.8280650042265414,0.15862618422204908,12943000000.0
VBB,2015,438216000000.0,,25994883000000.0,33030704000000.0,2750679000000.0,22046389000000.0,,,,1353946000000.0,0.0132669288550434,,31.12845866906112,0.0832764266846991,0.6674513809938777,0.7869914913106303,,0.0520850969015709,0,,,,,,,,,,,2727000000.0,,,,0.013266928855043478,,,,,,,,,
VBB,2016,573743000000.0,1550332000000.0,30182134000000.0,36698310000000.0,3066820000000.0,26312741000000.0,82088000000.0,103518000000.0,260331000000.0,1656034000000.0,0.015634044183506,0.051365884201561,31.23375182088246,0.0835684259029911,0.7170014368509068,0.8224393439370914,1.6947569240315936,0.05486802225449,0,,,,,,,253890000000.0,141143000000.0,0.4425152027998598,0.6885190756139944,2752000000.0,,,,0.015634044183506,0.006918302232446126,0.0038460354168897695,0.004869706534170103,0.011788008766616228,0.007941973349726458,0.24600387281413455,0.7539961271858654,,
VBB,2017,799283000000.0,1582115000000.0,31302611000000.0,41533542000000.0,3329275000000.0,28713347000000.0,30162000000.0,71724000000.0,285538000000.0,1879777000000.0,0.0192442773120578,0.0505425889233329,31.35752245767822,0.0801587064257606,0.6913291190045867,0.7536706356515416,1.3492819210522549,0.0600517637330636,0,,,56862.0,5695.0,,,418386000000.0,147210000000.0,0.5234516435355188,0.7076292126818661,16769000000.0,95.0,95.0,228.73079305396107,0.019244277312057807,0.010073448587649953,0.0035443642153130113,0.005626464509094842,0.015699913096744796,0.012155548881431784,0.1841775691463474,0.8158224308536526,,
VBB,2018,872878000000.0,1566745000000.0,39855470000000.0,51672039000000.0,4506780000000.0,35495274000000.0,40597000000.0,34425000000.0,368613000000.0,2396937000000.0,0.0168926563939154,0.0393106642576288,31.57593791941924,0.0872189309192927,0.6869338753982593,0.7713159916139558,1.2498424438137878,0.0601407284872064,0,,,73504.0,16642.0,,,413924000000.0,160702000000.0,0.4742060173357559,0.6583119290439213,15177000000.0,95.0,95.0,183.85185070788478,0.01689265639391548,0.008010599310780053,0.003110037906574579,0.005772019176560847,0.0137826184873409,0.010672580580766321,0.1841059117081654,0.8158940882918346,,
VBB,2019,1076884000000.0,2398769000000.0,49446570000000.0,68928115000000.0,5018384000000.0,40918793000000.0,87241000000.0,98219000000.0,353590000000.0,3384416000000.0,0.0156232910184762,0.0485123437277853,31.86408526586869,0.0728060530887867,0.5936444511793192,0.7173643149823552,1.317365348484253,0.0684459205158214,0,,,217390.0,143886.0,,,566719000000.0,220110000000.0,0.5262581670820627,0.7306534408534252,48291000000.0,113.0,113.0,163.93890939858142,0.015623291018476277,0.008221884495172978,0.0031933268449311288,0.004208079678372171,0.012429964173545149,0.00923663732861402,0.20439527377136257,0.7956047262286374,,
VBB,2020,1252588000000.0,2379943000000.0,64537150000000.0,91505109000000.0,5277750000000.0,44801916000000.0,94334000000.0,91316000000.0,599085000000.0,4506045000000.0,0.0136887220144177,0.0368771010185606,32.147415922716824,0.0576771074061012,0.4896110882726777,0.7052846633951335,1.751565714287755,0.0698209480895887,0,,,317577.0,100187.0,,,626023000000.0,328952000000.0,0.4997836479353147,0.7624015238849486,62505000000.0,118.0,118.0,128.9545483192638,0.013688722014417795,0.006841399423938176,0.003594903099891395,0.0032524194905882244,0.0100938189145264,0.0064989158146350045,0.26261787594963387,0.7373821240503661,,
