Mã,year,opex,dd,td,ta,eq,gl,n3,n4,n5,ie,CI,CASA,lnTA,eq_ratio,loan_ratio,dep_depth,NPL_ratio,cost_dep,SOE,branch_count,branch_den,Land_stock,Land_delta,staff,phys,StaffRatio,PhysCost,fee_income,SW_stock,SW_delta
TCB,2019,7312509000000.0,76053396000000.0,231296761000000.0,383699461000000.0,62072767000000.0,230802027000000.0,218128000000.0,305230000000.0,2554518000000.0,10758497000000.0,0.0190579079286222,0.3288130610700597,33.58088070843718,0.1617744440876345,0.6015177253532811,0.6028071042820673,1.3335567455826547,0.0465138247223444,0,311.0,81.05301977476586,2064499.0,1416673.0,4261656000000.0,990530000000.0,0.5827898468227526,0.7182467741236285,3253353000000.0,1016803.0,128953.0
TCB,2020,8967357000000.0,122972489000000.0,277458651000000.0,439602933000000.0,74614786000000.0,277524615000000.0,416892000000.0,533944000000.0,344356000000.0,10250703000000.0,0.0203987651738438,0.4432101452118716,33.71689301041028,0.1697322296982945,0.6313074690063544,0.6311574154124218,0.4666944587960243,0.0369449752712882,0,309.0,70.29070481656682,2622454.0,557955.0,5151106000000.0,1294866000000.0,0.5744285635109654,0.7188262940797383,4524940000000.0,1296198.0,279395.0
TCB,2021,11173395000000.0,147861145000000.0,314752525000000.0,568728950000000.0,93041472000000.0,347341244000000.0,678516000000.0,860243000000.0,755115000000.0,8804638000000.0,0.0196462567977241,0.4697695276630426,33.97442507451977,0.163595456148311,0.6107324833736704,0.5534315160147906,0.6604093350918039,0.0279732084754522,0,307.0,53.98001983194279,2622527.0,73.0,6356228000000.0,1614414000000.0,0.5688716813466275,0.7133590103992564,6382240000000.0,1906692.0,610494.0
TCB,2022,13023129000000.0,123079324000000.0,358403785000000.0,699032544000000.0,113424966000000.0,420523705000000.0,901592000000.0,1131097000000.0,999926000000.0,14462861000000.0,0.0186302184523185,0.3434096657210246,34.18071841501848,0.1622599219071551,0.601579581107457,0.5127140189341457,0.7211519740605349,0.0403535386770538,0,300.0,42.91645683380372,2635698.0,13171.0,6515485000000.0,2415899000000.0,0.500301041324247,0.6858093780688189,8152605000000.0,3265918.0,1359226.0
TCB,2023,13251796000000.0,172755713000000.0,454660779000000.0,849482012000000.0,131616065000000.0,518641568000000.0,1856801000000.0,2762221000000.0,1380121000000.0,29016639000000.0,0.0155998547500732,0.3799661659401679,34.375647882007634,0.1549368475621117,0.6105386113814497,0.5352211966555449,1.1567030816935986,0.0638204136803275,0,301.0,35.433357710698644,2639010.0,3312.0,6573569000000.0,3172030000000.0,0.496051176761248,0.7354172219373133,8714897000000.0,4547852.0,1281934.0
TCB,2024,15369735000000.0,191719796000000.0,533392350000000.0,978798549000000.0,147939621000000.0,631724964000000.0,1365655000000.0,2465618000000.0,3269527000000.0,24581499000000.0,0.0157026540504199,0.359434843788067,34.517346965068505,0.1511440951267695,0.6454085620022716,0.5449459958281977,1.1240334646645371,0.0460852110083693,0,299.0,30.54765460221376,1960988.0,-678022.0,6894019000000.0,3884925000000.0,0.4485450790140494,0.7013096842593578,8042248000000.0,6514231.0,1966379.0
TCB,2025,16432434000000.0,213415080000000.0,618911535000000.0,1192344137000000.0,179501442000000.0,767617129000000.0,918063000000.0,1339119000000.0,5941193000000.0,29862359000000.0,0.0137816201632398,0.3448232387525303,34.714697627423334,0.1505449948801148,0.6437882362816533,0.5190712276719149,1.0680291893277956,0.048249801968871,0,302.0,25.32825806145596,1962950.0,1962.0,7109261000000.0,4342203000000.0,0.4326359077419693,0.6968817887843031,8771995000000.0,7561174.0,1046943.0
TPB,2015,794793000000.0,4979669000000.0,39505447000000.0,76220834000000.0,4798665000000.0,28240322000000.0,37704000000.0,68066000000.0,122010000000.0,1918454000000.0,0.0104275033254031,0.1260501874589597,31.96465595332437,0.0629573929878542,0.3705065992849147,0.5183024761969935,0.8065772054582097,0.0485617590910944,0,43.0,56.41502164618141,,,345126000000.0,137027000000.0,0.4342338193718364,0.6066397162531628,68383000000.0,81705.0,22327.0
TPB,2016,1330576000000.0,7460570000000.0,55082028000000.0,106311115000000.0,5681486000000.0,46642977000000.0,81831000000.0,79322000000.0,188720000000.0,3052861000000.0,0.0125158691073835,0.1354447225508835,32.297390958368965,0.0534420695333691,0.4387403612500913,0.5181210638229126,0.7501086390776472,0.055423903419097,0,54.0,50.79431252320136,,,582714000000.0,200233000000.0,0.4379411623236854,0.588427117278532,86118000000.0,103947.0,22242.0
TPB,2017,1941603000000.0,11409904000000.0,70298586000000.0,124118747000000.0,6676717000000.0,63422643000000.0,254740000000.0,153408000000.0,286408000000.0,4152181000000.0,0.0156431082888711,0.1623063086930368,32.45225986038849,0.0537929777844115,0.5109835905771752,0.5663816925254651,1.0951230777310872,0.0590649291295844,0,62.0,49.9521639547328,,,961525000000.0,284843000000.0,0.4952222467723834,0.6419273146982158,165063000000.0,162708.0,58761.0
TPB,2018,2846688000000.0,13825712000000.0,76138062000000.0,136179403000000.0,10621685000000.0,77185148000000.0,295942000000.0,242441000000.0,322951000000.0,4996062000000.0,0.0209039541758014,0.1815873905485012,32.544994272070106,0.077997735090673,0.5667901775131148,0.5591011586385057,1.1159323034529909,0.0656184550639074,0,64.0,46.99682814735206,,,1509599000000.0,352708000000.0,0.5303001242145258,0.6542013034094358,676185000000.0,212497.0,49789.0
TPB,2019,3303325000000.0,14340219000000.0,92439495000000.0,164438534000000.0,13074679000000.0,95643700000000.0,480956000000.0,305467000000.0,448612000000.0,6217441000000.0,0.0200885091811874,0.155130866952486,32.733557962812675,0.0795110408853438,0.5816379997647023,0.5621522690052686,1.2912873508657652,0.0672595734106942,0,75.0,45.60974740871869,,,1816921000000.0,480184000000.0,0.5500279264074833,0.6953917643586387,1173945000000.0,370895.0,158398.0
TPB,2020,4197293000000.0,21201387000000.0,115903526000000.0,206314594000000.0,16744398000000.0,119990991000000.0,661225000000.0,330799000000.0,428425000000.0,7209178000000.0,0.0203441400757136,0.1829227093574357,32.96042327514208,0.0811595422086331,0.5815923569614275,0.5617805495620926,1.1837963735127417,0.0621998160780716,0,85.0,41.19921831608286,,,2254907000000.0,702215000000.0,0.5372288758492676,0.7045307535118468,937033000000.0,483915.0,113020.0
TPB,2021,4570696000000.0,30774996000000.0,139562262000000.0,292827078000000.0,25987070000000.0,141227857000000.0,510516000000.0,348890000000.0,297430000000.0,7480768000000.0,0.0156088570470248,0.2205108713414232,33.310603373247936,0.0887454472362695,0.4822909751536024,0.4766029936616722,0.8191273482256407,0.0536016534326449,0,120.0,40.97981676407672,,,2537952000000.0,816441000000.0,0.5552659813735151,0.7338910747947358,1542466000000.0,620296.0,136381.0
TPB,2022,5945257000000.0,32525186000000.0,194959921000000.0,328634007000000.0,32239052000000.0,160992963000000.0,385026000000.0,467003000000.0,505421000000.0,10424418000000.0,0.0180908149289613,0.1668301147906189,33.42596580674297,0.0981001701385091,0.4898852814097233,0.5932432945078626,0.8431734994528922,0.0534695436196858,0,124.0,37.73194415634533,,,3201585000000.0,1023737000000.0,0.5385107826289091,0.7107046844232301,2691980000000.0,750811.0,130515.0
TPB,2023,6701533000000.0,44038415000000.0,208261560000000.0,356633972000000.0,32742917000000.0,205262092000000.0,1659094000000.0,1426187000000.0,1115066000000.0,16134589000000.0,0.0187910673860313,0.2114572415572033,33.50773108322497,0.0918109870923906,0.5755539519942312,0.5839644463259378,2.046333523678596,0.0774727174808447,0,132.0,37.01273865182984,,,3787673000000.0,1137440000000.0,0.5651950083659962,0.7349233376900479,2279248000000.0,886455.0,135644.0
TPB,2024,6278857000000.0,50724387000000.0,242805789000000.0,418028391000000.0,37594469000000.0,250331368000000.0,1502788000000.0,1188627000000.0,1111841000000.0,13041982000000.0,0.015020168809539,0.2089092982869531,33.666570467199406,0.0899328127213254,0.5988381970926946,0.5808356423332022,1.519288625467025,0.0537136369512178,0,140.0,33.49054825321661,,,3506951000000.0,1159277000000.0,0.5585333445243298,0.743165197105142,3363610000000.0,1027747.0,141292.0
TPB,2025,6573410000000.0,55597578000000.0,279050251000000.0,505901570000000.0,46048761000000.0,305816635000000.0,1157611000000.0,1406408000000.0,1373983000000.0,17379406000000.0,0.0129934564148516,0.1992385880348124,33.857363240601735,0.0910231628654562,0.604498292029416,0.55159000791399,1.287700389483391,0.0622805603568512,0,140.0,27.673367370652755,,,3668694000000.0,1235329000000.0,0.5581112390676986,0.746039422461097,4157757000000.0,1203852.0,176105.0
VAB,2015,438876506250.0,897958032317.0,24439799870488.0,41878178654095.0,3919558032258.0,20267711996409.0,9736187288.0,71959903858.0,377084396022.0,1768795035366.0,0.0104798374799207,0.036741627880567,31.365786011350394,0.0935942812755237,0.4839683254569417,0.5835927123850261,2.26360275520634,0.0723735482589564,0,83.0,198.193910689294,123326.0,19026.0,233806950789.0,88668581536.0,0.5327397285099036,0.7347751081059377,-4021753747.0,94525.0,21245.0
VAB,2016,485257225366.0,1725172042000.0,32189715999129.0,61465192184379.0,4017651771734.0,30415689594862.0,309791704057.0,7253711894.0,333980384333.0,2307664980223.0,0.0078948297096405,0.053593888248243,31.74949214977165,0.0653646662273848,0.4948441307012127,0.5237064239963414,2.1404275522129708,0.071689510410264,0,91.0,148.05127384459246,112002.0,-11324.0,249168954660.0,96762577801.0,0.5134780929270389,0.7128828060212496,-4272904109.0,94525.0,0.0
VAB,2017,558703451758.0,807058490380.0,34402402943369.0,64434160341812.0,4116453259271.0,34226235570361.0,17919573008.0,22724257699.0,875079866035.0,2986215394763.0,0.0086709200336308,0.0234593639202624,31.79666504849549,0.0638861938672581,0.5311815252778461,0.5339155932330032,2.6755022323722684,0.0868025236399537,0,90.0,139.67746226933923,112002.0,0.0,246239948861.0,117372297413.0,0.4407346116910295,0.6508143902277108,-7000272670.0,94584.0,59.0
VAB,2018,564180912736.0,,41367098156574.0,71291315719869.0,4234868909320.0,37916118452171.0,,,,3134387962456.0,0.0079137396615442,,31.89779563677036,0.0594023110186439,0.5318476460885925,0.5802543793569646,,0.0757700709533063,0,90.0,126.24258521703348,112002.0,0.0,,,,,-7478852442.0,94584.0,0.0
VAB,2019,601331722462.0,,47428710471366.0,76446763638805.0,4442266453212.0,42623753622624.0,,,,3899112159152.0,0.0078660193556808,,31.967615714363795,0.0581092807826474,0.5575612569292316,0.6204148902294512,,0.0822099551179237,0,97.0,126.88568538794492,,,,,,,-13144042978.0,,
VAB,2020,616682423678.0,2395939738749.0,59271859700279.0,86529349853461.0,5723927655972.0,48378542968777.0,148559266976.0,507116969257.0,456164945758.0,4477575756332.0,0.0071268583980159,0.0404228878740196,32.09150477697986,0.0661501290101633,0.5590998089169389,0.6849913907900262,2.298211384143112,0.0755430279895692,0,97.0,112.10069203602156,112002.0,0.0,289529461763.0,107899995645.0,0.4694952387911374,0.6444637339226605,16500679295.0,113053.0,14869.0
VAB,2021,661502856039.0,7965921536741.0,67690998877873.0,101033268773690.0,6377817280054.0,54458731509641.0,111288950332.0,5767026617.0,910900708977.0,3928520601440.0,0.0065473765628699,0.1176806616654156,32.24647097233049,0.0631259124589943,0.5390178123567012,0.6699872200462781,1.8875883764277863,0.0580360855440731,0,97.0,96.00797952729376,112002.0,0.0,311201482112.0,121912100684.0,0.4704461655319786,0.654741818333835,40814909584.0,114495.0,1442.0
VAB,2022,816418234131.0,2835205934885.0,70208558474916.0,105147556309591.0,7261906213475.0,62508119103848.0,14356843340.0,30320191103.0,912678456645.0,4307488902233.0,0.0077645003154156,0.0403826256580664,32.286385777765275,0.0690639561046328,0.5944799983729754,0.6677145997401743,1.5315698261492965,0.0613527609140696,0,97.0,92.25131177979851,112002.0,0.0,347398211229.0,137231284829.0,0.4255150077567444,0.593604449040561,72798979767.0,128623.0,14128.0
VAB,2023,909264656851.0,4278845350297.0,86694868216940.0,112195863808294.0,7997093587052.0,69059040694653.0,574538761786.0,21877152309.0,503722486750.0,7042014774515.0,0.0081042618327234,0.0493552321873294,32.351267243883925,0.0712779715366015,0.6155221623201038,0.7727100204431168,1.5930403749876878,0.081227584969545,0,97.0,86.45595007472043,112002.0,0.0,397303492993.0,160314955957.0,0.4369503312368443,0.6132630854488125,76586075240.0,131216.0,2593.0
VAB,2024,1021123000621.0,3626078794832.0,90289420877823.0,119832036692527.0,8856677552392.0,79915536116174.0,13995368819.0,558088521305.0,518959298529.0,4961857966406.0,0.0085212855326916,0.040160616377623,32.417112183994654,0.0739090964056386,0.6668962518030682,0.7534664633089195,1.3652454099374869,0.0549550314772783,0,97.0,80.94663386961288,112002.0,0.0,456966498978.0,156557610429.0,0.4475136675014606,0.6008327194998868,128629255624.0,134150.0,2934.0
VAB,2025,972513582449.0,6015477499751.0,99079937892602.0,140485531667485.0,10155027138318.0,88741515803254.0,505799534667.0,5898436855.0,652143922956.0,6173924445883.0,0.0069225177205496,0.0607133757620185,32.576125621944186,0.0722852169741857,0.6316772606398797,0.7052679141871646,1.311496523293919,0.0623125586995749,0,97.0,69.04625611524833,116566.0,4564.0,496626606137.0,167209118688.0,0.5106628998295186,0.6825978956029773,163597969514.0,136826.0,2676.0
VBB,2015,438216000000.0,,25994883000000.0,33030704000000.0,2750679000000.0,22046389000000.0,,,,1353946000000.0,0.0132669288550434,,31.12845866906112,0.0832764266846991,0.6674513809938777,0.7869914913106303,,0.0520850969015709,0,,,,,,,,,2727000000.0,,
VBB,2016,573743000000.0,1550332000000.0,30182134000000.0,36698310000000.0,3066820000000.0,26312741000000.0,82088000000.0,103518000000.0,260331000000.0,1656034000000.0,0.015634044183506,0.051365884201561,31.23375182088246,0.0835684259029911,0.7170014368509068,0.8224393439370914,1.6947569240315936,0.05486802225449,0,,,,,253890000000.0,141143000000.0,0.4425152027998598,0.6885190756139944,2752000000.0,,
VBB,2017,799283000000.0,1582115000000.0,31302611000000.0,41533542000000.0,3329275000000.0,28713347000000.0,30162000000.0,71724000000.0,285538000000.0,1879777000000.0,0.0192442773120578,0.0505425889233329,31.35752245767822,0.0801587064257606,0.6913291190045867,0.7536706356515416,1.3492819210522549,0.0600517637330636,0,,,,,418386000000.0,147210000000.0,0.5234516435355188,0.7076292126818661,16769000000.0,56862.0,5695.0
VBB,2018,872878000000.0,1566745000000.0,39855470000000.0,51672039000000.0,4506780000000.0,35495274000000.0,40597000000.0,34425000000.0,368613000000.0,2396937000000.0,0.0168926563939154,0.0393106642576288,31.57593791941924,0.0872189309192927,0.6869338753982593,0.7713159916139558,1.2498424438137878,0.0601407284872064,0,,,,,413924000000.0,160702000000.0,0.4742060173357559,0.6583119290439213,15177000000.0,73504.0,16642.0
VBB,2019,1076884000000.0,2398769000000.0,49446570000000.0,68928115000000.0,5018384000000.0,40918793000000.0,87241000000.0,98219000000.0,353590000000.0,3384416000000.0,0.0156232910184762,0.0485123437277853,31.86408526586869,0.0728060530887867,0.5936444511793192,0.7173643149823552,1.317365348484253,0.0684459205158214,0,,,,,566719000000.0,220110000000.0,0.5262581670820627,0.7306534408534252,48291000000.0,217390.0,143886.0
VBB,2020,1252588000000.0,2379943000000.0,64537150000000.0,91505109000000.0,5277750000000.0,44801916000000.0,94334000000.0,91316000000.0,599085000000.0,4506045000000.0,0.0136887220144177,0.0368771010185606,32.147415922716824,0.0576771074061012,0.4896110882726777,0.7052846633951335,1.751565714287755,0.0698209480895887,0,,,,,626023000000.0,328952000000.0,0.4997836479353147,0.7624015238849486,62505000000.0,317577.0,100187.0
VBB,2021,1142313000000.0,3091184000000.0,66755406000000.0,103377281000000.0,5744166000000.0,50530156000000.0,331042000000.0,592140000000.0,921869000000.0,4600290000000.0,0.0110499423949832,0.0463061223835564,32.26940633432522,0.0555650714009396,0.4887936257483886,0.6457454225363114,3.6513859169562033,0.068912621099181,0,,,,,619975000000.0,316566000000.0,0.542736535432933,0.8198637326196936,94808000000.0,325628.0,8051.0
VBB,2022,1367537000000.0,5181225000000.0,75988224000000.0,111306635000000.0,6266793000000.0,63632966000000.0,182284000000.0,327442000000.0,1814563000000.0,5306548000000.0,0.0122862127671005,0.0681845781788504,32.343309986090006,0.0563020614179918,0.5716906813326986,0.6826926714656318,3.652649163014026,0.0698338205667236,0,,,,,666188000000.0,350666000000.0,0.4871444063305051,0.7435659876113041,121714000000.0,325628.0,0.0
VBB,2023,1469723000000.0,7411858000000.0,89995715000000.0,138258073000000.0,6895659000000.0,80754430000000.0,397017000000.0,251044000000.0,1423071000000.0,7761017000000.0,0.0106302870285194,0.0823578989288545,32.5601431488395,0.049875272021186,0.5840847355076328,0.6509255701835219,2.564728647084748,0.0862376280915152,0,,,,,666384000000.0,422160000000.0,0.4534078870644332,0.7406456862959891,103348000000.0,339379.0,13751.0
VBB,2024,1565226000000.0,4596959000000.0,94841470000000.0,162855332000000.0,8701053000000.0,93637036000000.0,583717000000.0,496483000000.0,1498070000000.0,6910284000000.0,0.0096111437112786,0.0484699256559393,32.72388338890171,0.0534281125041702,0.5749706494104841,0.5823663790142284,2.753472461473471,0.0728614181117184,0,,,,,759118000000.0,409192000000.0,0.4849893881139209,0.7464161724888291,136726000000.0,341969.0,2590.0
VBB,2025,1728781000000.0,4444077000000.0,101449573000000.0,196771033000000.0,12431567000000.0,105235063000000.0,589361000000.0,329790000000.0,2151402000000.0,8653813000000.0,0.0087857494756354,0.0438057733372618,32.913061899672535,0.0631778306515268,0.5348097298447378,0.5155716847814689,2.9178041162953456,0.0853016207372307,0,30.0,15.246146519950424,,,841956000000.0,444221000000.0,0.4870229369711953,0.7439791390580993,160433000000.0,346318.0,4349.0
VCB,2015,8306249000000.0,141125744000000.0,501162550000000.0,674394640000000.0,45172342000000.0,387722937000000.0,796645000000.0,750489000000.0,5590129000000.0,15907697000000.0,0.0123165999658597,0.2815967474026142,34.14483657477916,0.0669820596438904,0.5749199563626425,0.7431294975891267,1.8408152623686536,0.0317415916253119,1,95.0,14.086707450699787,1637129.0,53291.0,4283737000000.0,1820583000000.0,0.5157246068592454,0.7349069357299547,1872648000000.0,477772.0,2599.0
VCB,2016,9939012000000.0,159627676000000.0,590451344000000.0,787935088000000.0,48145556000000.0,460808440000000.0,1359507000000.0,1347185000000.0,4215679000000.0,19185461000000.0,0.0126139984769912,0.2703485691447592,34.30043682675885,0.0611034547556536,0.5848304600441908,0.7493654654963151,1.5022231363644294,0.0324928737904608,1,101.0,12.818314800063837,1879909.0,242780.0,5357363000000.0,1976666000000.0,0.5390236977277018,0.7379032241836513,2106705000000.0,541970.0,64198.0
VCB,2017,11866345000000.0,201004132000000.0,708519717000000.0,1035293283000000.0,52557959000000.0,543434460000000.0,684223000000.0,3584263000000.0,1940203000000.0,24221222000000.0,0.0114618197518045,0.2836958904278454,34.57346114670507,0.0507662513251329,0.5249087084050945,0.6843661874699906,1.1424908534508469,0.0341856710813313,1,101.0,9.755689683152324,1915710.0,-48578.0,6733373000000.0,2051907000000.0,0.5674344543328211,0.7403526528176958,2538209000000.0,590462.0,48492.0
VCB,2018,13611094000000.0,226842211000000.0,801929115000000.0,1074026560000000.0,62179379000000.0,631866758000000.0,291788000000.0,1160507000000.0,4770698000000.0,27455435000000.0,0.0126729584787921,0.2828706512295666,34.61019112067296,0.0578937070234091,0.5883157656734299,0.7466566888252745,0.984858424851652,0.0342367354999949,1,106.0,9.869402112364892,2069536.0,153826.0,7677596000000.0,2340006000000.0,0.5640689866663179,0.7359880109563567,3402492000000.0,602318.0,11856.0
VCB,2019,15874542000000.0,262977124000000.0,928450869000000.0,1222813692000000.0,80954337000000.0,734706891000000.0,686839000000.0,153248000000.0,4529841000000.0,33127768000000.0,0.0129819792694961,0.2832429079238656,34.73993090313475,0.0662033288714598,0.6008330588761513,0.7592741846727703,0.7308939205253759,0.0356806903909527,1,111.0,9.077425345021409,2180059.0,110523.0,8668273000000.0,2701784000000.0,0.5460486986018243,0.7162447269344842,4309446000000.0,827249.0,224931.0
VCB,2020,16038250000000.0,307026182000000.0,1032113567000000.0,1326230092000000.0,94094979000000.0,839788261000000.0,668690000000.0,223292000000.0,4337587000000.0,32919659000000.0,0.0120931127236102,0.297473254704344,34.8211167949995,0.0709492112775857,0.6332146028549019,0.7782311479929834,0.6227247084607676,0.0318953844349572,1,116.0,8.746596891423875,2502661.0,322602.0,8603051000000.0,2902528000000.0,0.5364083363209826,0.717383692111047,6607317000000.0,1664031.0,836782.0
VCB,2021,17665925000000.0,367149083000000.0,1135323913000000.0,1414986259000000.0,109186429000000.0,960749955000000.0,737811000000.0,965987000000.0,4417330000000.0,28349385000000.0,0.0124848738902135,0.3233870781685896,34.88589621500467,0.0771643034026099,0.6789818267768776,0.8023568467741565,0.6371197800368359,0.0249703055448634,1,116.0,8.19795946866506,2504743.0,2082.0,9586008000000.0,3463858000000.0,0.5426270065111224,0.7387026719517942,7407073000000.0,2070943.0,406912.0
VCB,2022,21250512000000.0,402103803000000.0,1243468471000000.0,1813815170000000.0,135646085000000.0,1145066250000000.0,414767000000.0,782370000000.0,6623284000000.0,34866222000000.0,0.0117159192135326,0.3233727371282902,35.13420885056345,0.0747849545221302,0.6313026095156101,0.6855541245693738,0.682966684242069,0.0280394901946814,1,121.0,6.671021502152283,2504743.0,0.0,10704534000000.0,4017315000000.0,0.5037306395252971,0.6927762022863261,6839100000000.0,2232088.0,161145.0
VCB,2023,21905912000000.0,461311977000000.0,1395697611000000.0,1839724560000000.0,165080490000000.0,1270359018000000.0,1737243000000.0,2876975000000.0,7840749000000.0,54501409000000.0,0.0119071694080118,0.3305243007971302,35.14839225967389,0.0897310899627279,0.6905158770071538,0.758644876165593,0.9804289042328032,0.0390495824958462,1,126.0,6.848851330223041,2504834.0,91.0,11718438000000.0,3456785000000.0,0.5349440826750331,0.6927455474120411,5825410000000.0,2323910.0,91822.0
VCB,2024,23027363000000.0,529738285000000.0,1514664850000000.0,2085873522000000.0,196209168000000.0,1449198899000000.0,2153039000000.0,1518558000000.0,10292417000000.0,38249106000000.0,0.0110396736701085,0.3497396041111009,35.27396411781982,0.0940657072111776,0.6947683470330758,0.726153735605068,0.9635678035386086,0.0252525210445069,1,131.0,6.280342437752082,2504834.0,0.0,12262748000000.0,3402747000000.0,0.5325294085996733,0.6802991293445108,5136561000000.0,2479388.0,155478.0
VCB,2025,25242799000000.0,563957715000000.0,1672534846000000.0,2442279166000000.0,224558726000000.0,1673525675000000.0,760561000000.0,222632000000.0,8686362000000.0,46445074000000.0,0.0103357549584894,0.3371874232388938,35.43170808265664,0.0919463790733577,0.6852311145662043,0.6848254160638407,0.5777954377664387,0.0277692713614171,1,128.0,5.2410060971711205,2514333.0,9499.0,13662861000000.0,3826596000000.0,0.541257766224736,0.6928493547803475,3469867000000.0,2754936.0,275548.0
VIB,2015,1765240000000.0,10743451000000.0,53303964000000.0,84308832000000.0,8610809000000.0,47777031000000.0,135250000000.0,98039000000.0,755887000000.0,2450185000000.0,0.0209377826512885,0.2015506951790677,32.06550774413178,0.1021341275371956,0.5666906997359422,0.6322465005801527,2.0704007329379674,0.0459662812319173,0,155.0,183.8478796622399,47981.0,37558.0,867559000000.0,472270000000.0,0.4914680156805873,0.7590067073032563,166103000000.0,226009.0,17587.0
VIB,2016,2092628000000.0,11021818000000.0,59260842000000.0,104516957000000.0,8742774000000.0,60179583000000.0,40543000000.0,167933000000.0,1341243000000.0,2665553000000.0,0.0200218994129344,0.1859882112373631,32.28037044211198,0.0836493354853413,0.575787745140724,0.5669973916289966,2.5751574250688978,0.0449800055152776,0,155.0,148.3012943057651,3006.0,-44975.0,1118077000000.0,475807000000.0,0.534293242755043,0.761666191984433,255637000000.0,298578.0,72569.0
VIB,2017,2334457000000.0,11143445000000.0,68377753000000.0,123159117000000.0,8787521000000.0,79864220000000.0,103631000000.0,97531000000.0,1907526000000.0,3796588000000.0,0.0189548046207573,0.1629688679591445,32.44449826942358,0.0713509581267946,0.6484637268063557,0.5551984673615352,2.640341319304189,0.055523731527124,0,161.0,130.72519836270018,,,1324020000000.0,548913000000.0,0.5671640128732292,0.802299207053289,406891000000.0,277425.0,-21153.0
VIB,2018,2689716000000.0,12126600000000.0,84862629000000.0,139166216000000.0,10667645000000.0,96138735000000.0,242532000000.0,386230000000.0,1792889000000.0,5260350000000.0,0.0193273631870539,0.1428968221100008,32.56669013322275,0.076653984757335,0.6908194945819321,0.6097933208157359,2.51891290227607,0.0619866490348772,0,162.0,116.40756259407097,3880.0,,1639419000000.0,548387000000.0,0.6095137925342303,0.8133966560038309,734745000000.0,314645.0,37220.0
VIB,2019,3437100000000.0,13669515000000.0,122357044000000.0,184531485000000.0,13429644000000.0,129199808000000.0,406826000000.0,372158000000.0,1757558000000.0,7648003000000.0,0.0186260897428967,0.111718251382405,32.84884121525651,0.0727769789529412,0.7001504810954077,0.663068657362184,1.963270719411596,0.0625056208451717,0,162.0,87.78989666722727,1592.0,-2288.0,2276053000000.0,620637000000.0,0.66220156527305,0.8427715225044369,1797300000000.0,330456.0,15811.0
VIB,2020,4464872000000.0,17885854000000.0,150349095000000.0,244675677000000.0,17973814000000.0,169520235000000.0,566114000000.0,796884000000.0,1594447000000.0,8940999000000.0,0.018248123617126,0.1189621660176936,33.13095468217234,0.0734597497404697,0.6928364808407171,0.6144832083166158,1.744597038813685,0.0594682595196199,0,165.0,67.43620862649131,8237.0,6645.0,3232366000000.0,702733000000.0,0.723954908449783,0.8813464305359706,2388675000000.0,363123.0,32668.0
VIB,2021,5281843000000.0,27953339000000.0,173564890000000.0,309517129000000.0,24290740000000.0,201516754000000.0,1747352000000.0,1603696000000.0,1319110000000.0,9158864000000.0,0.0170647841593283,0.1610541106556746,33.366034550625166,0.0784794692251103,0.6510681804624777,0.5607602091708469,2.3175035858308832,0.052769105548939,0,165.0,53.30884288475033,,,3593892000000.0,942461000000.0,0.6804238596262706,0.8588579781716345,2741952000000.0,576025.0,212902.0
VIB,2022,6197114000000.0,27290753000000.0,200123940000000.0,342798925000000.0,32651042000000.0,231944016000000.0,1540756000000.0,1709696000000.0,2436387000000.0,12546784000000.0,0.0180779855129359,0.1363692569714548,33.468165166707934,0.0952483792065567,0.6766182711920699,0.5837939544296996,2.451815355305394,0.0626950678664431,0,177.0,51.63376752129547,,,4082383000000.0,1210368000000.0,0.658755511033039,0.8540670705751097,3188381000000.0,626078.0,50053.0
VIB,2023,6610743000000.0,31229736000000.0,236577266000000.0,409881373000000.0,37939587000000.0,266345545000000.0,2479317000000.0,3697136000000.0,2198138000000.0,18207116000000.0,0.0161284299201369,0.1320064963469482,33.64688889961536,0.0925623595000497,0.6498112930835722,0.5771847211998092,3.144257960087149,0.0769605478490904,0,188.0,45.8669294054502,,,4350225000000.0,1290219000000.0,0.6580538677725031,0.8532239114423296,2203263000000.0,687609.0,61531.0
VIB,2024,7211292000000.0,38534487000000.0,276308322000000.0,493158370000000.0,41861809000000.0,324009713000000.0,2305497000000.0,2670580000000.0,6397437000000.0,15692526000000.0,0.0146226697926672,0.1394619124066773,33.83185147570809,0.0848851232110285,0.6570094572256778,0.5602831439320395,3.5102385958411064,0.0567935337105047,0,191.0,38.729952003045184,,,4708481000000.0,1390001000000.0,0.6529316799264265,0.8456850727997147,1765459000000.0,769785.0,82176.0
VIB,2025,7435006000000.0,42377916000000.0,294577661000000.0,556098441000000.0,46904739000000.0,381972016000000.0,2149202000000.0,2824185000000.0,6361298000000.0,20231849000000.0,0.0133699457718853,0.1438599106807355,33.95196644666552,0.084346107706495,0.6868784154710479,0.5297221486006648,2.967412408557176,0.0686808664693688,0,202.0,36.32450391998132,,,4956379000000.0,1354298000000.0,0.666627437825874,0.8487790056927997,2105341000000.0,836257.0,66472.0
